URL	Email	Billing	SSN	Ads	Location	Children	Law	Change	Choice	Aggregation
https://www.harley-davidson.com/us/en/footer/utility/privacy-policy.html	2	3	3	2	3	3	2	3	2	2
https://www.enbridge.com/PrivacyPolicy.aspx	2	3	3	2	3	3	1	2	2	2
http://www.tcpipelineslp.com/your-privacy.html	2	3	3	2	3	3	1	2	2	2
http://www.buckeye.com/Inicio/tabid/133/ctl/Privacy/language/en-US/Default.aspx	2	3	3	2	3	3	2	2	2	2
https://www.enterpriseproducts.com/privacy-policy	2	3	3	2	3	3	2	2	2	2
http://www.dailyjournal.com/public/DJC%20Website%20Privacy%20Policy.htm	2	3	3	3	3	3	2	2	2	2
https://www.hermanmiller.com/legal/privacy-policy/	2	3	3	2	3	3	1	2	2	2
https://www.dieboldnixdorf.com/en-us/privacy-policy	2	3	3	2	3	3	2	2	2	2
http://www.parpacific.com/profiles/main/Disclaimer.asp?BzID=2193	2	3	3	3	3	1	1	1	1	1
https://patenergy.com/privacy/default.aspx	2	3	3	3	3	3	2	1	1	2
https://www.expeditors.com/legal	2	3	3	2	3	3	2	2	2	2
https://www.southerncompany.com/privacy-statement.html	2	3	3	2	3	3	2	2	1	2
https://superiorenergy.com/privacy/index.asp	2	3	3	2	3	3	2	2	2	2
https://www.gopresto.com/content/s/ordering-information	2	2	3	3	3	3	1	1	2	2
https://www.teaminc.com/privacy	2	3	3	2	3	3	1	2	2	2
http://www.coinstar.com/privacypolicy	2	2	3	2	2	3	2	2	2	2
http://www.aceto.com/privacypolicy.html	2	3	3	3	3	2	2	2	1	2
https://www.amerisourcebergen.com/global-privacy-statement	2	3	3	2	3	3	2	2	1	2
https://www.staples.com/hc?id=dbb94c10-973c-478b-a078-00e58f66ba32	2	2	3	2	3	3	2	2	2	2
http://www.perfumaniaholdings.com/privacy-policy	1	3	3	1	1	3	2	1	2	2
http://www.lancastercolony.com/privacy-policy/	2	3	3	2	3	3	1	1	2	2
http://www.ferro.com/Privacy+Statement/	2	3	3	3	3	3	2	2	1	1
http://www.myersindustries.com/Privacy-Policy.aspx	2	3	3	3	3	3	2	1	1	2
https://www.cecoenviro.com/privacy-policy	2	3	3	2	3	3	1	2	1	2
https://unitil.com/privacy	2	2	2	2	2	3	1	2	1	2
https://www.panamericansilver.com/contact-form/legal-notice/	3	3	3	3	3	3	1	1	1	2
https://www.kellyservices.com/global/privacy-statement/	1	1	1	1	1	3	1	2	2	2
http://www.rcmt.com/privacy-policy/	2	3	1	1	3	3	1	2	1	2
https://asgn.com/privacy-policy	2	3	2	2	2	3	1	2	2	2
https://www.protectiveinsurance.com/privacy-policy	1	1	1	1	1	1	1	1	1	2
https://www.cinfin.com/privacy-policy	2	2	2	2	2	3	1	1	1	2
https://www.selective.com/site-services/privacy	2	2	2	2	2	3	1	3	3	1
https://www.emcins.com/misc/privacyPolicy.aspx	2	2	2	2	2	3	3	2	3	2
https://www.donegalgroup.com/privacy-statement	2	2	2	2	2	1	1	1	1	2
https://www.marriottvacationsworldwide.com/privacy.shtml	2	2	3	1	3	3	1	2	2	2
https://alexanderbaldwin.com/disclaimer-privacy/	2	3	3	3	3	3	1	1	1	2
https://www.ctlc.com/privacy-statement/	2	3	3	2	3	3	2	2	2	2
http://www.admin.mauiland.com/about/privacy-policy-legal-notices	2	3	3	2	3	2	1	2	2	2
http://cedarrealtytrust.com/privacy-policy/	2	3	3	2	3	3	1	2	2	2
http://www.lamar.com/About/PrivacyPolicy	2	3	3	2	2	3	2	2	2	1
https://www.johnsonoutdoors.com/privacy-policy	2	3	3	2	3	3	1	2	2	2
https://www.bobevans.com/privacy-and-legal	2	3	3	2	3	3	1	2	1	2
https://www.crackerbarrel.com/privacy-policy/	2	2	3	2	2	3	1	2	2	2
http://goodtimesburgers.com/privacy-policy/	2	3	3	3	3	2	1	2	2	2
https://www.sonicdrivein.com/privacy	1	2	3	1	1	3	1	2	1	2
https://www.panerabread.com/en-us/company-information/privacy-policy.html	2	2	3	2	2	3	1	2	2	2
https://www.starbucks.com/about-us/company-information/online-policies/privacy-policy	2	2	3	2	3	3	1	2	2	2
https://www.techdata.com/content/visitor/abouttd/privacy.aspx	2	2	2	2	3	3	2	2	1	2
https://www.washingtonfederal.com/privacy-and-security	2	2	2	2	2	3	2	2	2	2
https://www.peoples.com/privacy-policy	2	2	2	2	3	3	1	1	2	2
https://www.homefederal.com/company_information/privacy_policy/	3	2	2	2	3	1	1	1	2	1
https://www.sigmadesigns.com/privacy/	2	3	3	3	3	3	1	2	1	2
https://www.maximintegrated.com/en/aboutus/legal/privacy-policy.html	2	3	3	2	3	3	1	2	1	2
https://www.intel.com/content/www/us/en/privacy/intel-privacy-notice.html	2	3	3	2	3	3	2	2	1	2
http://www.churchilldownsincorporated.com/our_company/privacy_policy.html	2	3	3	3	3	3	1	2	2	1
https://www.sigmaaldrich.com/help-welcome/registration/privacy-policy.html	2	3	3	2	3	3	2	2	2	2
https://www.corvel.com/privacy-policy	2	3	3	2	3	3	1	2	1	2
http://goodworks.sprint.com/people/customers/privacy?INTNAV=Footer:Privacy	2	3	3	3	3	3	2	2	2	2
https://vislinktechnologies.com/privacy-policy/	2	3	3	2	3	3	2	2	1	2
https://www.optimum.net/pages/PrivacyExisting.html	2	2	3	1	1	3	1	1	2	1
http://tivo.pactsafe.io/legal.html#privacy-policy	2	3	3	2	2	3	2	2	3	2
https://www.hallmarkchannel.com/privacy-policy	2	3	3	2	3	3	2	1	2	2
http://www.timewarner.com/legal-and-privacy	1	3	3	1	3	3	1	2	1	2
https://privacy.thewaltdisneycompany.com/en/current-privacy-policy/	2	3	3	2	3	3	2	2	1	2
https://www.airmethods.com/airmethods/other/hipaa-privacy-statement#.Ve-wjmTBzGc	2	3	3	3	3	3	3	1	1	2
http://www.knighttrans.com/privacy.html	2	2	2	2	3	3	2	1	2	2
https://www.xpo.com/privacy-policy/	2	2	3	2	2	3	2	2	2	2
https://www.ups.com/us/en/help-center/legal-terms-conditions/privacy-notice.page?WT.svl=Footer	2	3	3	2	3	3	2	2	2	2
http://www.gatx.com/wps/wcm/connect/gatx/gatx_site/privacy+policy	2	3	3	2	3	3	2	2	2	2
https://www.jbhunt.com/privacy/	2	3	3	2	3	3	1	2	1	2
https://www.goldfieldcorp.com/about/privacy-policy	3	3	3	1	3	3	1	1	1	2
http://www.asur.com.mx/en/globales/privacy-notice.html	2	3	3	2	3	3	1	2	1	2
https://www.oma.aero/en/privacy-policy/	2	3	3	2	3	3	1	2	2	2
